X,Y,Z,Activity
-0.680186,-19.129023,6.789881,Jog
-0.129331,-16.698076,6.524034,Jog
1.23583,-15.24909,5.52052,Jog
12.741505,-15.447877,-27.887609,Jog
17.785416,-11.208692,-15.907721,Jog
20.417542,-7.767049,0.804727,Jog
22.671255,-4.370911,-1.887275,Jog
12.049344,-1.082549,-1.439407,Jog
5.714517,0.950823,-2.483635,Jog
3.238066,1.592688,-1.635798,Jog
1.314866,-0.845442,2.883604,Jog
2.193838,-4.794829,5.415139,Jog
4.461922,-9.750125,9.812395,Jog
3.793711,-20.530107,11.115286,Jog
-0.843047,-61.805878,-9.242381,Jog
-10.856624,-62.763885,-3.350632,Jog
-6.545588,-19.105072,8.490345,Jog
-2.962639,-14.808407,10.542876,Jog
-7.007827,-12.638518,3.70749,Jog
-9.10347,-8.238868,-0.450264,Jog
-6.904841,-5.446275,-1.425037,Jog
-5.774392,-3.848797,-0.095801,Jog
-5.120552,-1.372346,3.946992,Jog
-3.973338,1.214275,7.503596,Jog
-2.610571,1.647774,4.425996,Jog
-3.865562,2.102827,-10.736873,Jog
-9.611214,5.537285,-29.24798,Jog
-4.830755,2.881209,-11.361973,Jog
-1.017883,0.251477,9.333391,Jog
-0.63947,-0.816702,15.761624,Jog
-0.512534,-1.688489,1.829795,Jog
-4.004473,-6.325247,0.931663,Jog
-9.924961,-30.661041,4.770879,Jog
-4.014053,-44.374924,7.024592,Jog
-1.393901,-22.889202,0.749641,Jog
-5.800737,-16.4466,-1.628613,Jog
-4.859495,-17.490828,1.877695,Jog
-3.127896,-19.169737,7.070098,Jog
-3.982918,-21.255798,6.006709,Jog
-2.735112,-23.030508,1.942361,Jog
-0.471819,-21.924009,3.681145,Jog
1.317261,-18.209333,5.403164,Jog
2.780618,-14.669496,-4.026028,Jog
8.040081,-9.489068,-18.135088,Jog
12.643309,-7.149134,-1.741179,Jog
21.38513,-6.655759,-0.61552,Jog
24.711813,-3.647615,-5.261858,Jog
11.836187,1.156794,-2.902764,Jog
8.796907,3.03449,-1.621428,Jog
8.998089,3.192561,-3.513494,Jog
2.663262,0.364043,-4.126619,Jog
2.100432,-4.445157,3.731441,Jog
4.311035,-7.482041,9.637559,Jog
6.66055,-15.019168,19.924168,Jog
6.935977,-31.777121,7.575447,Jog
-3.060835,-74.192917,-15.23472,Jog
-19.081121,-55.071083,5.245093,Jog
-10.705738,-17.342337,12.442127,Jog
-5.048701,-12.492422,10.626702,Jog
-6.109695,-9.424402,2.878814,Jog
-6.840176,-5.55405,-3.453618,Jog
-6.428233,-4.418811,-2.411785,Jog
-4.962481,-2.354304,0.871787,Jog
-4.406836,0.395178,5.156477,Jog
-3.223696,0.929268,5.118157,Jog
-4.945715,1.805845,-10.633887,Jog
-10.384805,5.158872,-29.19529,Jog
-4.430786,2.541116,-9.879456,Jog
0.905317,-0.285007,13.297149,Jog
1.271755,-0.385598,14.70542,Jog
-0.428709,-0.66342,0.864602,Jog
-1.76992,-2.680027,1.410667,Jog
-5.623506,-15.529307,3.314707,Jog
-8.346643,-41.690105,2.900369,Jog
-5.937253,-34.732574,3.738626,Jog
-4.785249,-18.276394,1.068179,Jog
-4.325406,-15.160474,0.373623,Jog
-4.311035,-14.336588,3.652405,Jog
-5.302574,-16.827408,6.835386,Jog
-2.799778,-19.888243,5.475015,Jog
-0.399968,-21.744383,4.605623,Jog
0.186812,-21.330046,5.891748,Jog
2.754272,-20.249891,3.764971,Jog
11.400293,-16.865728,-24.580086,Jog
12.832515,-11.275752,-11.730806,Jog
19.308649,-7.259305,2.042952,Jog
22.843697,-2.426155,-4.217629,Jog
12.236156,1.444197,-3.400928,Jog
5.415139,3.190166,-3.63085,Jog
7.446116,3.233277,-1.654959,Jog
3.159031,0.244292,-1.566343,Jog
1.334026,-5.372029,3.855982,Jog
4.093089,-9.630374,9.635164,Jog
6.442603,-19.303858,15.867005,Jog
5.012776,-49.083534,-5.798343,Jog
-8.859178,-73.955811,-5.982759,Jog
-15.804734,-31.393917,6.912027,Jog
-7.35271,-12.372671,11.153606,Jog
-7.470066,-9.984837,7.491621,Jog
-7.625742,-6.69887,2.102827,Jog
-6.337222,-3.767366,-3.923042,Jog
-5.788763,-3.00575,-2.806963,Jog
-4.622388,-1.26936,0.993933,Jog
-3.66917,0.63468,4.653523,Jog
-2.148333,0.55325,1.334026,Jog
-6.452183,2.969824,-20.345692,Jog
-7.259305,4.306245,-23.246061,Jog
0.483794,0.706531,7.046148,Jog
3.365003,-1.312471,16.468155,Jog
1.386716,-2.030977,6.368357,Jog
-1.676514,-2.502795,0.718506,Jog
-1.666934,-9.857901,4.217629,Jog
-5.017566,-39.685474,6.576724,Jog
-6.318062,-38.337078,3.515889,Jog
-6.809041,-12.456497,-9.309442,Jog
-6.104905,-13.98452,-3.360213,Jog
-5.417534,-17.414188,2.011817,Jog
-5.561235,-17.380657,2.842888,Jog
-4.603228,-18.803299,7.235354,Jog
-3.573369,-20.122955,10.497371,Jog
-0.962798,-20.508553,7.127578,Jog
-0.471819,-19.332598,4.30385,Jog
2.984195,-17.557888,3.841611,Jog
11.864927,-12.650494,-24.869884,Jog
18.439257,-8.636441,-13.591737,Jog
26.15122,-6.215076,0.740061,Jog
21.888084,-0.922083,-3.10634,Jog
8.023315,1.408272,-2.162703,Jog
4.560117,2.148333,-2.921924,Jog
4.986431,1.980681,-2.682422,Jog
3.355422,-2.229763,1.441802,Jog
2.785408,-5.922884,6.315667,Jog
3.66438,-10.018367,12.873231,Jog
6.521638,-19.545755,15.502962,Jog
3.762576,-53.662811,-11.567945,Jog
-10.638678,-69.635193,-5.803133,Jog
-11.304493,-24.889044,9.726174,Jog
-4.057163,-11.905643,11.55118,Jog
-6.643785,-10.653048,5.288203,Jog
-7.683223,-7.29523,-3.982918,Jog
-6.734795,-5.194798,-6.191126,Jog
-5.003196,-5.067862,-1.587898,Jog
-3.67396,-2.888394,2.155518,Jog
-2.878814,-0.091011,5.431904,Jog
-2.086062,0.974773,5.125342,Jog
-1.331631,0.244292,-0.395178,Jog
-7.613768,3.317102,-21.856949,Jog
-7.019803,3.537444,-16.159197,Jog
-0.349673,0.450264,5.982759,Jog
-2.023792,-1.044229,10.360855,Jog
-1.8274,-2.857258,4.82357,Jog
-3.154241,-8.801697,3.199746,Jog
-9.357342,-37.412601,5.513335,Jog
-4.442761,-41.548801,5.874983,Jog
-2.203418,-16.959133,0.826282,Jog
-4.406836,-14.154566,-2.040557,Jog
-2.639312,-15.22514,-0.258662,Jog
-1.968706,-16.144827,4.88584,Jog
-2.881209,-18.056053,3.997288,Jog
-2.881209,-19.866688,2.780618,Jog
-0.153281,-20.060684,5.688172,Jog
1.504072,-17.902771,5.896538,Jog
3.67396,-15.467037,0.395178,Jog
11.678116,-9.929751,-21.028273,Jog
17.723145,-7.556287,-9.438772,Jog
26.493708,-7.242539,-1.132844,Jog
20.71213,-2.632127,-2.950664,Jog
10.653048,0.105381,-1.2023,Jog
6.437813,0.490979,-1.25978,Jog
5.51573,-0.110171,1.580713,Jog
3.736231,-3.453618,4.612808,Jog
4.617598,-7.812554,8.933423,Jog
9.623189,-17.64411,21.042643,Jog
1.142424,-33.915874,-3.858377,Jog
-9.148975,-65.484627,-10.274634,Jog
-15.313756,-44.532993,4.19847,Jog
-6.912027,-15.416741,13.222903,Jog
-4.073928,-12.145144,11.431429,Jog
-6.373147,-10.806329,3.094365,Jog
-6.406678,-7.649693,-1.719624,Jog
-6.124065,-4.646338,-1.733994,Jog
-5.853428,-2.373464,-1.034649,Jog
-5.187613,-0.0479,1.161584,Jog
-4.217629,1.101709,1.346001,Jog
-6.6366,2.972219,-15.596368,Jog
-9.68067,5.295388,-30.811928,Jog
-2.804568,-0.165256,3.511099,Jog
-0.65863,-3.882327,24.347769,Jog
3.472779,-5.707332,11.623031,Jog
-0.850232,-6.076165,1.300496,Jog
-2.850073,-14.204862,3.475173,Jog
-2.636917,-35.858234,0.502954,Jog
-3.618875,-28.357033,0.134121,Jog
-3.968548,-9.455538,0.081431,Jog
-4.780459,-11.673326,0.275427,Jog
-3.776946,-15.450272,1.583108,Jog
-3.731441,-16.161592,2.869234,Jog
-5.362449,-17.579445,3.003355,Jog
-6.739585,-18.803299,5.237908,Jog
-4.291875,-19.358944,7.697593,Jog
-1.060994,-18.743423,7.611372,Jog
0.399968,-17.965042,4.234395,Jog
6.033054,-14.942528,-12.099639,Jog
15.2922,-10.162068,-22.45331,Jog
19.881058,-8.382568,-0.344883,Jog
27.159523,-5.216353,-1.396297,Jog
15.895745,-0.589175,-1.537603,Jog
5.728887,1.911226,-2.181863,Jog
5.592371,2.835703,-2.375859,Jog
5.525311,-0.02874,1.511257,Jog
4.646338,-5.709727,7.393425,Jog
9.721385,-13.306729,16.781902,Jog
6.306087,-26.249414,10.454261,Jog
-3.539839,-55.602776,-14.817986,Jog
-15.627503,-63.39138,0.361648,Jog
-12.011024,-23.234085,10.97877,Jog
-3.551814,-12.502003,14.142591,Jog
-4.193679,-11.855348,6.212681,Jog
-6.243816,-8.284373,-0.141306,Jog
-6.227051,-4.84752,-1.084944,Jog
-5.618716,-2.933899,-0.256267,Jog
-4.725374,-0.974773,1.904041,Jog
-3.985313,0.320933,5.175637,Jog
-3.02491,0.419128,2.196233,Jog
-7.173084,2.529141,-15.83587,Jog
-9.211246,3.714675,-21.648582,Jog
-1.635798,0.098196,2.114802,Jog
0.02874,-1.288521,15.986756,Jog
-0.205972,-1.446592,6.555169,Jog
-0.902922,-3.420088,1.611848,Jog
-3.824846,-13.175003,3.194956,Jog
-4.979246,-38.162243,2.806963,Jog
-3.944597,-32.256123,2.653682,Jog
-4.893025,-14.616805,-1.147214,Jog
-5.640271,-15.512542,-2.045347,Jog
-1.906436,-15.680194,1.662144,Jog
-1.152004,-14.755716,7.805369,Jog
-3.990103,-16.748373,7.264094,Jog
-2.871629,-19.085911,4.531377,Jog
0.407153,-19.998413,6.16957,Jog
1.22625,-18.499132,7.539522,Jog
3.465593,-16.801064,-3.872747,Jog
14.573694,-10.502161,-33.640446,Jog
13.460011,-7.716753,-4.564908,Jog
16.781902,-5.295388,1.238225,Jog
17.323177,-2.838098,-2.308799,Jog
12.207415,-0.526904,-2.620152,Jog
6.504873,0.869392,-3.041675,Jog
1.379531,0.227527,-0.062271,Jog
2.505191,-3.137476,3.506309,Jog
9.697434,-9.558523,9.604029,Jog
12.099639,-25.844656,12.664864,Jog
-6.124065,-57.969055,-11.184742,Jog
-15.483802,-62.210636,-3.398533,Jog
-11.306888,-20.18762,2.40939,Jog
-4.854705,-12.839701,5.551655,Jog
-6.873706,-12.595408,5.50615,Jog
-7.127578,-9.216036,0.452659,Jog
-4.751719,-5.863008,-0.986748,Jog
-4.423601,-2.4046,2.591411,Jog
-3.935017,0.728086,5.187613,Jog
-2.519561,1.83698,3.822451,Jog
-2.289639,1.374741,-0.431104,Jog
-2.565066,1.760339,-3.132686,Jog
-7.676038,3.329077,-14.961688,Jog
-5.237908,1.446592,-10.87818,Jog
-1.437012,-1.484912,-0.627495,Jog
-2.040557,-0.395178,7.151529,Jog
-1.781895,-2.054927,4.648733,Jog
-4.869075,-8.317904,5.005591,Jog
-11.033855,-32.347134,2.943479,Jog
-1.096919,-41.405098,4.88584,Jog
-0.888552,-19.919378,6.09293,Jog
-6.902447,-14.312637,0.857417,Jog
-5.635481,-14.789247,-0.313748,Jog
-2.648892,-15.696959,4.112249,Jog
-2.105222,-17.66806,5.52052,Jog
-1.695674,-19.119442,4.696633,Jog
0.296982,-20.645069,6.449788,Jog
1.049019,-19.61042,4.9529,Jog
1.918411,-17.929117,5.242698,Jog
10.43031,-15.735279,-29.487482,Jog
12.664864,-10.760823,-15.31136,Jog
13.874349,-7.984995,4.164939,Jog
27.736723,-5.963599,-0.114961,Jog
17.763861,-0.847837,-4.775669,Jog
5.774392,1.829795,-3.362607,Jog
2.842888,2.459685,-2.402205,Jog
2.48603,-0.172441,1.762734,Jog
2.627337,-4.191284,6.100115,Jog
6.888076,-9.845925,11.57513,Jog
6.08335,-21.318069,9.939331,Jog
-1.104104,-59.209675,-13.206139,Jog
-12.87802,-65.39122,-2.050137,Jog
-11.031461,-21.102518,6.866521,Jog
-6.239026,-12.521163,9.80521,Jog
-7.654483,-10.595567,4.888235,Jog
-7.539522,-6.878496,-2.46687,Jog
-5.824688,-5.043911,-2.196233,Jog
-4.81399,-3.451223,-0.02874,Jog
-4.560117,-1.077759,2.579436,Jog
-4.485872,1.262175,5.934859,Jog
-2.644102,1.592688,0.900527,Jog
-6.416257,4.358936,-22.783821,Jog
-5.328918,4.902605,-22.865252,Jog
2.121987,0.306563,7.125184,Jog
4.22721,-3.206931,18.791325,Jog
1.113684,-3.927832,4.318221,Jog
-1.607058,-5.475015,-0.524509,Jog
-4.536167,-18.204544,3.08239,Jog
-4.976851,-38.200562,4.500242,Jog
-3.863167,-26.984686,0.64426,Jog
-6.368357,-14.60483,-1.118474,Jog
-5.484595,-16.427439,-0.864602,Jog
-2.157913,-17.921932,1.767524,Jog
-3.118315,-17.692011,4.770879,Jog
-5.180428,-18.721869,5.122947,Jog
-2.895579,-20.817511,4.500242,Jog
0.536484,-20.099005,5.302574,Jog
1.346001,-16.992664,6.734795,Jog
3.623665,-15.641873,-4.088298,Jog
14.053975,-11.076965,-28.06484,Jog
17.057329,-7.95386,-6.267766,Jog
23.648424,-5.211563,-0.720901,Jog
22.762266,-1.429827,-4.210444,Jog
10.523716,0.974773,-3.896697,Jog
3.223696,0.850232,-3.542234,Jog
-0.02874,-0.617915,-1.707649,Jog
0.433499,-3.554209,2.665657,Jog
2.579436,-6.854546,4.169729,Jog
8.171807,-16.901653,10.140513,Jog
6.902447,-39.663921,5.738467,Jog
-9.048384,-68.06646,-10.904525,Jog
-14.05158,-35.851048,-0.213157,Jog
-6.799461,-13.656402,8.188572,Jog
-4.86189,-13.967754,8.279583,Jog
-8.825647,-9.929751,5.451065,Jog
-8.57417,-6.011499,0.651445,Jog
-4.802014,-5.094207,-0.59157,Jog
-4.021238,-3.451223,1.78908,Jog
-3.69791,-1.650169,2.43334,Jog
-3.331472,-0.802332,0.01437,Jog
-4.773274,0.308958,-6.598279,Jog
-9.946517,3.125501,-22.194647,Jog
-3.477569,1.750759,-8.974138,Jog
2.912344,-1.322051,4.670288,Jog
2.38065,-0.740061,5.712122,Jog
-0.828677,-0.771196,1.664539,Jog
-1.482517,-4.220025,5.120552,Jog
-3.046465,-19.346968,4.26074,Jog
-9.321417,-42.475674,3.00096,Jog
-8.966953,-25.310568,1.27894,Jog
-3.724256,-10.667418,0.979563,Jog
-4.184099,-12.82533,1.22625,Jog
-6.430628,-14.322217,2.028582,Jog
-6.612649,-16.631016,5.956414,Jog
-2.474055,-18.594933,5.863008,Jog
-2.366279,-20.13493,3.556604,Jog
-1.360371,-20.094215,4.143384,Jog
1.439407,-19.140997,4.29906,Jog
8.612491,-17.723145,-13.869558,Jog
15.198794,-12.28645,-22.680836,Jog
16.628622,-9.029224,0.383203,Jog
29.173735,-6.952742,-1.980681,Jog
17.07649,-1.745969,-3.7027,Jog
5.027146,0.59636,-1.76992,Jog
2.016607,1.317261,-1.590293,Jog
0.790356,-0.692161,1.041834,Jog
3.436853,-4.667893,4.833149,Jog
10.025552,-12.23376,12.770245,Jog
7.771839,-24.431595,11.524835,Jog
-3.012935,-52.271305,-9.14179,Jog
-10.667418,-64.871498,-2.907554,Jog
-9.975257,-22.824537,5.233118,Jog
-5.733677,-11.673326,7.240144,Jog
-8.329878,-10.274634,5.245093,Jog
-9.002879,-6.389913,0.546064,Jog
-6.70366,-3.911067,-1.389111,Jog
-5.178032,-1.563948,0.64426,Jog
-4.392466,0.718506,3.252437,Jog
-3.568579,1.331631,1.664539,Jog
-5.973179,2.43334,-13.560601,Jog
-10.015972,4.643943,-31.78191,Jog
-1.448987,-0.431104,-4.442761,Jog
3.453618,-4.406836,20.522923,Jog
6.188731,-5.704937,19.54336,Jog
-0.102986,-3.084785,-1.195115,Jog
-1.16877,-4.916975,0.684976,Jog
-2.220183,-23.581364,6.001919,Jog
-4.023633,-41.781116,3.523074,Jog
-3.250042,-18.970951,-1.398691,Jog
-3.348238,-8.454419,-2.862048,Jog
-4.742139,-13.237273,-1.916016,Jog
-4.416416,-16.082558,-0.079036,Jog
-6.006709,-16.240627,2.44292,Jog
-4.948111,-16.465759,4.248765,Jog
-4.631968,-17.462088,6.926397,Jog
-1.973496,-17.735121,9.517808,Jog
0.071851,-18.101559,7.206614,Jog
1.985471,-17.498013,4.040398,Jog
11.076965,-16.40349,-19.912193,Jog
18.233284,-11.829002,-19.243982,Jog
23.27001,-8.914263,0.438289,Jog
23.907085,-4.988826,-4.150569,Jog
12.703184,-1.439407,-2.589016,Jog
6.950347,0.282612,-1.199905,Jog
3.903882,0.785566,-0.411943,Jog
2.074087,-1.599873,2.270479,Jog
4.344565,-5.578001,6.191126,Jog
8.413704,-13.134288,12.408597,Jog
7.611372,-27.595417,10.121353,Jog
-4.557723,-64.814018,-13.553416,Jog
-17.675245,-57.042183,-2.747087,Jog
-8.629255,-15.785574,8.610096,Jog
-4.083508,-11.151212,7.448511,Jog
-6.076165,-10.552457,0.886157,Jog
-5.903723,-7.381451,-2.751878,Jog
-5.45825,-4.691844,-2.119592,Jog
-4.722979,-2.426155,0.977168,Jog
-4.684659,0.275427,4.229605,Jog
-3.353028,1.2023,4.023633,Jog
-2.196233,0.931663,-1.743574,Jog
-7.515572,3.738626,-22.247337,Jog
-6.009104,3.03449,-18.168619,Jog
0.467029,-1.286126,3.297942,Jog
0.007185,-2.39023,11.412269,Jog
-0.843047,-3.118315,3.827241,Jog
-1.700464,-8.169412,4.502637,Jog
-3.760181,-31.501694,3.800896,Jog
-5.470225,-41.51527,4.907395,Jog
-3.72186,-14.05158,1.88967,Jog
-4.138594,-8.138277,0.074246,Jog
-4.023633,-13.754598,-0.316143,Jog
-2.806963,-16.978294,2.289639,Jog
-3.779341,-17.921932,4.667893,Jog
-3.609295,-17.63932,2.646497,Jog
-2.945874,-18.796114,2.543511,Jog
-0.589175,-19.694246,6.286927,Jog
1.252595,-18.127903,7.345525,Jog
2.933899,-17.648899,2.349514,Jog
12.468472,-13.673167,-26.567953,Jog
18.420095,-9.242381,-11.812237,Jog
27.308014,-7.288045,-0.00958,Jog
23.959776,-2.897974,-2.665657,Jog
11.038646,-0.050295,-1.092129,Jog
3.424878,1.084944,-2.644102,Jog
1.563948,-0.256267,0.294587,Jog
2.950664,-3.999683,5.122947,Jog
5.161267,-7.922725,7.668853,Jog
8.669971,-17.165106,14.410833,Jog
2.325564,-37.771854,-3.154241,Jog
-6.289321,-73.874382,-10.538086,Jog
-12.355906,-35.515747,6.08814,Jog
-4.787644,-10.89255,10.772799,Jog
-5.316944,-11.742782,6.265371,Jog
-7.496411,-10.042317,-1.916016,Jog
-5.748047,-6.979087,-2.890789,Jog
-4.699028,-4.315825,-0.086221,Jog
-4.136199,-1.645378,3.008145,Jog
-4.179309,0.488584,5.604346,Jog
-2.498005,0.704136,3.391348,Jog
-1.343606,0.349673,-2.356699,Jog
-8.423284,3.958967,-24.25676,Jog
-5.913303,2.859653,-16.243023,Jog
0.617915,-1.072969,9.268726,Jog
1.686094,-1.971101,13.905484,Jog
0.62031,-2.397415,0.905317,Jog
-1.353186,-7.046148,2.744693,Jog
-3.458408,-29.966486,4.143384,Jog
-5.384004,-41.608677,2.715952,Jog
-5.654641,-17.981808,0.474214,Jog
-4.737349,-12.193045,-0.270637,Jog
-2.859653,-15.507752,0.58678,Jog
-3.06323,-16.580721,4.562512,Jog
-3.820056,-18.240469,4.993616,Jog
-3.822451,-19.378103,3.408113,Jog
-1.777105,-19.962488,5.087022,Jog
0.948428,-18.274,7.407796,Jog
2.541116,-17.486038,4.936135,Jog
10.157278,-16.137642,-21.282145,Jog
15.414347,-10.710527,-17.804577,Jog
18.103954,-7.558682,0.534089,Jog
24.199278,-5.149292,-1.918411,Jog
16.597486,-1.602268,-2.241738,Jog
8.600515,0.641865,-2.351909,Jog
3.360213,1.719624,-2.102827,Jog
-0.205972,0.55325,0.114961,Jog
1.25499,-2.864444,4.152964,Jog
5.712122,-7.345525,8.363408,Jog
9.522598,-20.573219,13.184583,Jog
0.519719,-56.807472,-9.66151,Jog
-13.146263,-69.407669,-6.495293,Jog
-10.471025,-21.143234,6.353987,Jog
-3.515889,-12.355906,7.580237,Jog
-6.148015,-12.073294,6.270162,Jog
-8.425679,-7.927515,4.016448,Jog
-6.967112,-4.761299,-0.095801,Jog
-5.060677,-2.49082,1.834585,Jog
-3.982918,0.021555,2.955454,Jog
-2.840493,0.692161,1.422642,Jog
-2.787803,0.883762,-2.244133,Jog
-6.042634,3.221301,-14.178516,Jog
-5.333709,3.221301,-13.845609,Jog
-1.597478,1.482517,-2.229763,Jog
-0.768801,0.316143,4.454737,Jog
-2.850073,-0.208367,7.575447,Jog
-2.263294,-1.753154,2.210603,Jog
-3.535049,-5.54447,-1.362766,Jog
-9.05557,-33.000977,1.353186,Jog
-7.549102,-47.244156,10.825489,Jog
-4.040398,-20.858227,6.423443,Jog
-3.66438,-13.079203,-1.501677,Jog
-4.433181,-13.32589,0.086221,Jog
-4.040398,-16.4466,6.543194,Jog
-2.155518,-21.052223,9.73815,Jog
-0.792751,-22.992189,5.664221,Jog
1.060994,-22.628145,2.744693,Jog
2.955454,-21.164789,4.785249,Jog
9.539363,-18.16383,-20.805536,Jog
13.982124,-10.789563,-17.70159,Jog
18.453627,-8.207732,5.915699,Jog
28.72826,-3.623665,-3.432063,Jog
17.720751,1.623823,-6.456973,Jog
9.309442,2.541116,-1.882485,Jog
4.720584,2.315984,-2.430945,Jog
1.252595,0.01437,-0.711321,Jog
2.526746,-4.433181,4.81399,Jog
5.599556,-8.346643,8.811277,Jog
8.229287,-18.077608,13.598922,Jog
5.331314,-46.154423,-6.825806,Jog
-7.331155,-75.483833,-6.624624,Jog
-12.705579,-29.856316,4.665498,Jog
-3.951782,-12.76306,10.765614,Jog
-5.395979,-13.500726,6.433022,Jog
-7.369475,-9.72378,-0.835862,Jog
-6.571934,-5.898933,-2.435735,Jog
-4.933741,-4.097878,-0.778381,Jog
-4.047583,-2.007026,2.783013,Jog
-4.040398,0.136516,7.616162,Jog
-2.888394,0.627495,5.961204,Jog
-2.258503,0.500559,-4.150569,Jog
-8.552615,3.64522,-22.556295,Jog
-6.342012,2.742297,-14.168936,Jog
-1.834585,0.60594,3.736231,Jog
-0.673001,0.162861,13.704303,Jog
-0.332908,-0.285007,2.881209,Jog
-0.768801,-2.794988,2.426155,Jog
-5.300179,-14.600039,1.983076,Jog
-9.338181,-45.134144,2.893184,Jog
-5.398374,-35.757645,6.315667,Jog
-6.037845,-17.646505,2.019001,Jog
-3.990103,-16.199913,0.285007,Jog
-0.637075,-17.368683,5.695357,Jog
-0.500559,-19.021246,7.070098,Jog
-1.003513,-20.618725,4.239185,Jog
1.551973,-21.564756,3.956573,Jog
3.729046,-19.964884,5.237908,Jog
3.872747,-17.268091,-3.331472,Jog
11.01709,-11.692486,-26.25181,Jog
13.292359,-8.669971,-3.221301,Jog
23.16942,-6.320457,3.968548,Jog
23.816074,-1.604663,-5.50615,Jog
12.449312,1.508862,-2.821333,Jog
3.832031,3.379373,-2.126777,Jog
0.682581,3.290757,-2.227368,Jog
0.708926,0.002395,1.863325,Jog
2.579436,-3.829636,6.526429,Jog
8.135881,-10.152488,14.5713,Jog
6.957532,-23.413712,7.185059,Jog
0.759221,-61.458599,-13.986915,Jog
-8.195757,-64.186523,2.663262,Jog
-8.241262,-19.148182,7.177874,Jog
-3.353028,-12.640914,8.291558,Jog
-6.540799,-12.595408,6.375542,Jog
-6.260581,-8.780142,-0.208367,Jog
-5.829478,-5.134922,-1.075364,Jog
-4.86189,-3.61169,0.735271,Jog
-4.454737,-1.700464,2.830913,Jog
-4.22721,0.229922,4.584067,Jog
-3.094365,0.273032,0.026345,Jog
-9.491463,3.448828,-25.408764,Jog
-8.413704,3.925437,-24.678282,Jog
1.377136,-0.500559,7.604187,Jog
9.764495,-4.28948,27.47327,Jog
3.810476,-2.763853,4.040398,Jog
-1.458567,-2.009422,-3.393743,Jog
1.664539,-10.33451,4.150569,Jog
1.913621,-31.870525,2.725532,Jog
-0.843047,-31.817837,0.055085,Jog
-5.103787,-14.202466,-0.5772,Jog
-5.369634,-15.308966,-0.423918,Jog
-3.733836,-17.507593,0.433499,Jog
-6.13604,-15.469432,3.341052,Jog
-7.374266,-15.890955,6.349197,Jog
-4.806804,-17.294437,5.54447,Jog
-2.811753,-18.815275,5.015171,Jog
-1.003513,-19.718197,6.397098,Jog
0.910107,-18.927839,5.609136,Jog
8.308323,-16.487314,-19.071541,Jog
12.054133,-10.842254,-18.022522,Jog
11.697276,-7.544312,0.469424,Jog
28.63246,-6.797066,-2.48124,Jog
22.232967,-1.973496,-3.889512,Jog
5.134922,3.417693,-2.605781,Jog
3.865562,4.342171,-3.633245,Jog
4.825964,1.805845,0.785566,Jog
3.731441,-3.527864,6.428233,Jog
4.497847,-7.91075,10.511742,Jog
6.425838,-17.404608,16.604671,Jog
4.524192,-39.117855,-8.346643,Jog
-4.581673,-72.197868,-8.281978,Jog
-14.106666,-42.133186,7.110813,Jog
-8.950189,-14.509029,12.346326,Jog
-6.449788,-9.85311,8.059241,Jog
-6.847361,-6.349197,-0.332908,Jog
-6.09293,-4.459527,-3.66917,Jog
-5.046306,-3.889512,-1.125659,Jog
-4.92416,-1.681304,2.342329,Jog
-4.445157,0.529299,3.563789,Jog
-4.756509,2.083667,-5.110972,Jog
-9.575289,6.179151,-32.344742,Jog
-2.416575,3.506309,-12.569063,Jog
1.825005,-1.013093,16.295713,Jog
3.477569,-2.862048,17.857265,Jog
0.60115,-3.429668,3.978128,Jog
-1.453777,-5.264253,1.286126,Jog
-0.035925,-19.097887,4.452342,Jog
0.641865,-42.724754,1.887275,Jog
-1.25978,-23.646029,2.289639,Jog
-2.524351,-6.835386,-2.251318,Jog
-4.600833,-11.237432,-3.022515,Jog
-4.002078,-16.47534,-0.613125,Jog
-6.524034,-18.944605,3.242857,Jog
-9.14658,-17.222586,2.778223,Jog
-6.813831,-17.888401,3.365003,Jog
-3.551814,-18.020128,6.332432,Jog
-1.642983,-16.789087,8.078402,Jog
0.196392,-15.313756,5.573211,Jog
3.388953,-14.437179,2.054927,Jog
12.25771,-13.122313,-22.173092,Jog
15.481407,-9.826766,-6.758745,Jog
23.588549,-7.534732,0.752036,Jog
18.446442,-1.825005,-2.974614,Jog
11.287727,1.932781,-0.62989,Jog
8.5598,3.120711,-2.988985,Jog
7.359895,2.383044,-1.099314,Jog
4.794829,-2.133962,3.906277,Jog
4.873865,-6.624624,8.866363,Jog
8.626861,-14.817986,18.034498,Jog
6.70366,-28.464808,5.527705,Jog
2.440525,-63.43449,-13.620477,Jog
-10.894944,-57.916367,3.321892,Jog
-9.187295,-21.013903,6.270162,Jog
-5.673801,-15.033538,7.134764,Jog
-8.025711,-12.403807,3.903882,Jog
-8.102351,-6.885682,0.328118,Jog
-6.157596,-3.202141,-1.410667,Jog
-5.041516,-1.451382,-0.091011,Jog
-4.545747,0.294587,2.99617,Jog
-4.380491,1.731599,4.505032,Jog
-3.139871,1.346001,-0.110171,Jog
-6.797066,3.72186,-21.540806,Jog
-6.018684,4.478687,-17.773441,Jog
-0.095801,-0.177231,12.83491,Jog
2.914739,-4.054768,16.032261,Jog
2.248924,-6.638994,3.927832,Jog
-0.100591,-13.148658,5.479805,Jog
1.252595,-30.349689,-1.410667,Jog
-2.050137,-29.499456,-5.968389,Jog
-5.175637,-15.514937,-0.050295,Jog
-6.715635,-15.761624,2.579436,Jog
-5.201982,-18.075212,0.857417,Jog
